HITId,summary,AssignmentId,WorkerId,rawEventAnnot,storyIx,sentIx,memType,sent,majorBin,minorBin,expectedBin,surprisingBin,eventOrNot,HippocorpusAssignmentId
3QTFNPMJC64DI5V8IB8DTI35OY8NZM,My husband and I renewed our wedding vows for our ten year anniversary. Family and friends and attended and all had a great time.,3WAKVUDHUX29G575MJYI5DYMBBWU7Q,V7ELZ7U8,major-surprising,1,5,imagined,I got a nice hall and got a decorator to make it colorful.,1,0,0,1,1,384PI804XTNFJHFHCFI9BX59IBAS0U
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",31QNSG6A5SFBI80SJGXD9LGXEKP879,KV9T7QS0,noEvent,1,5,imagined,But going back over the forms and figured it out.,0,0,0,0,0,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",3483FV8BEF5HSTKYKPJKTG3YX9E626,L8US8H51,noEvent,1,5,imagined,But going back over the forms and figured it out.,0,0,0,0,0,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",36WLNQG780WFTLD990VT6XYF8DEEB0,V1I4K4NW,major-expected,1,5,imagined,But going back over the forms and figured it out.,1,0,1,0,1,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",37TD41K0AIVZD9AXOVBT6Y8CRPNCS6,9VTL18VS,noEvent,1,5,imagined,But going back over the forms and figured it out.,0,0,0,0,0,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",3B3WTRP3DCO4ACMWIWMWDQU0NAL92J,1P8X0XDY,major-surprising,1,5,imagined,But going back over the forms and figured it out.,1,0,0,1,1,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",3HVVDCPGTFEDVCOH9NY8DUWHWWNYTT,2BUC3QA6,noEvent,1,5,imagined,But going back over the forms and figured it out.,0,0,0,0,0,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",3KV0LJBBH370LGMBMV52JK8SZ18RMF,RYN1EIYJ,noEvent,1,5,imagined,But going back over the forms and figured it out.,0,0,0,0,0,3X66WABAJX48A45N026BOHKDWC3G3V
3HXK2V1N4K1H22BA60M4GNK12DNG2Z,"Having discovered that my Patreon income was taxable, I went to a tax accountant to file amended returns for four previous years. I was relieved to find that I could pay back-taxes in affordable installments.",3SPJ033422PJH9SCXTK4BO98YVQYJK,IMENHGBY,noEvent,1,5,imagined,But going back over the forms and figured it out.,0,0,0,0,0,3X66WABAJX48A45N026BOHKDWC3G3V
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,336KAV9KYREJBDU4Q8ECC7NRWJ7Y2Y,KV9T7QS0,major-expected,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,1,0,1,0,1,38YMOXR4MVL349I5Y98RHNIL33P6WB
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,38SKSKU7R2J3MZ17WWAE5FSCC0ZLI3,2VV10APY,noEvent,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,0,0,0,0,0,38YMOXR4MVL349I5Y98RHNIL33P6WB
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,3A4NIXBJ77LPIIRYHB86X8ZTT9JMLK,RYN1EIYJ,noEvent,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,0,0,0,0,0,38YMOXR4MVL349I5Y98RHNIL33P6WB
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,3DZQRBDBSM1B09EEV20SDV4ILCF3S4,L8US8H51,noEvent,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,0,0,0,0,0,38YMOXR4MVL349I5Y98RHNIL33P6WB
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,3E1QT0TDFQV87SHO271A0A66S008I4,6XJY2SSA,noEvent,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,0,0,0,0,0,38YMOXR4MVL349I5Y98RHNIL33P6WB
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,3EA3QWIZ4JHR5C9C55C5R62T6D3TIW,HRCRPH3D,major-surprising,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,1,0,0,1,1,38YMOXR4MVL349I5Y98RHNIL33P6WB
38G0E1M85MR94BA7EFVWM7I38JVVUM,This is a story about me and how I decided to stop loving on auto pilot. I chose to change everything.,3S4AW7T80C49ES2SB78ABEIT7IY4L7,KHRTM2KB,noEvent,1,5,recalled,I decided that I was tired of the same thing every day and tired of the waiting for something more when it's not possible to know how much time you have left.,0,0,0,0,0,38YMOXR4MVL349I5Y98RHNIL33P6WB
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,37TD41K0AIVZD9AXOVBT6Y8CRPGCSZ,7S81VCOQ,minor-expected,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,1,1,0,1,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,39U1BHVTDMDCF9RTK25IN004NVT3TT,RYN1EIYJ,noEvent,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,0,0,0,0,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,3NQL1CS15SUS84S6EIYNECK2THYYV4,HRCRPH3D,major-expected,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,1,0,1,0,1,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,3RXCAC0YISBUB1BTCJ17FYTQDN8G8K,JG6G03EY,noEvent,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,0,0,0,0,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,3W8CV64QJ3L8P2PE1HP30U02CTLH9R,L8US8H51,noEvent,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,0,0,0,0,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,3W92K5RLWV3U6GIM3GTQ3FM9YCVV5M,KV9T7QS0,noEvent,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,0,0,0,0,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,3WJEQKOXA9OBQAE5RY0I42VF1MP1A9,GWSDIH11,noEvent,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,0,0,0,0,3EICBYG645I6E6R7112FEXGOLR5JCL
3VMV5CHJZ81BM15NPF60HATR2Q0TG4,it was an project reviewing day on my company i were little nervous at the time but after my project were selected i were very happy and confident about my future,3X65QVEQI19C9WF74MESUCUHZXYLCO,LJQ6R6WO,noEvent,1,5,imagined,That meant that the winner would be in charge of a team leading the project.,0,0,0,0,0,3EICBYG645I6E6R7112FEXGOLR5JCL
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,32Q90QCQ1T7GMOH3FD8M50H5V7XKE0,L8US8H51,noEvent,1,5,retold,I was also scared for the procedure.,0,0,0,0,0,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3BEFOD78W7FTKAKDBJ9PBRXI7NO4M9,ZYMYMP0X,minor-expected,1,5,retold,I was also scared for the procedure.,0,1,1,0,1,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3K2755HG5TP0EWBPI765J57FNZ5DFO,HRCRPH3D,noEvent,1,5,retold,I was also scared for the procedure.,0,0,0,0,0,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3KMS4QQVK3C8S2HZAOSSNI25782FK3,RYN1EIYJ,noEvent,1,5,retold,I was also scared for the procedure.,0,0,0,0,0,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3P1L2B7AD2BDILCAURNJPCOYOAEOLJ,APEGMXWM,minor-expected,1,5,retold,I was also scared for the procedure.,0,1,1,0,1,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3PJ71Z61R5OXLR40ZSMI87KVV4719U,V1I4K4NW,minor-expected,1,5,retold,I was also scared for the procedure.,0,1,1,0,1,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3Y4W8Q93L06PATXFIMB91RA1BU5VD8,NR4FPL1G,major-expected,1,5,retold,I was also scared for the procedure.,1,0,1,0,1,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3FTID4TN8LKNPFIIACQF2JQED94YL4,I was recalling the day that my daughter was born.  It was happy and scary at the same time. I was worried about how my son would handle it.  It didn't go well.,3ZAK8W07I50VYU7L1KD9QYOZ3XC0UI,KV9T7QS0,noEvent,1,5,retold,I was also scared for the procedure.,0,0,0,0,0,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",30LSNF239VHXLDFZMQS9QJT3608I2B,RYN1EIYJ,noEvent,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",0,0,0,0,0,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",32SCWG5HIIQDK0L4MNUWPTBR8J56PS,1P8X0XDY,major-surprising,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",1,0,0,1,1,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",32UTUBMZ7HIWVWZV4QK361M188QVBW,LWZRU6EL,noEvent,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",0,0,0,0,0,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",336KAV9KYREJBDU4Q8ECC7NRWJUY2L,HRCRPH3D,major-surprising,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",1,0,0,1,1,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",33TIN5LC05WUBXF3BHTRMUV52PYY97,KV9T7QS0,noEvent,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",0,0,0,0,0,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",3MYYFCXHJ4TTS0OR0GBUYMDLB1LG4M,X1VF9N1S,noEvent,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",0,0,0,0,0,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",3OCHAWUVGP6PSO8KAIYETP2CBDFKXG,L8US8H51,minor-expected,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",0,1,1,0,1,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3ACRLU860N0D61FFJYPRHD2TJ3LEBI,"I went to the eye doctor to get my eyes checked and he recommended surgery to get my eyes realigned. Three months later, I had the surgery done and it has completely changed my life. I love having eyes that don't look weird now.",3OS4RQUCRA17ZZD54BFZOFJFKETBFF,3511XYRX,noEvent,1,5,recalled,"I had decided to live with my condition and when I became an adult, I went through one year of vision therapy to correct the problem.",0,0,0,0,0,3EKVH9QMEZQGD2ZDUCRYZMCOEVX2DL
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3EF8EXOTT2HMR3H9L4DVX1YYR9O1JU,KV9T7QS0,noEvent,1,5,imagined,Here this comes.,0,0,0,0,0,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3EFE17QCRDRQUHLDANPUHP5S4HSHSK,1P8X0XDY,major-surprising,1,5,imagined,Here this comes.,1,0,0,1,1,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3FE2ERCCZYU396R8MJGQ6TXITJ8PO9,7U51RM7O,noEvent,1,5,imagined,Here this comes.,0,0,0,0,0,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3KJYX6QCMAX2DFX7SIXK4P5EGD8VJQ,HRCRPH3D,noEvent,1,5,imagined,Here this comes.,0,0,0,0,0,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3M0NZ3JDP2KBF0NW4DITOLZ5MN0Z5P,RYN1EIYJ,noEvent,1,5,imagined,Here this comes.,0,0,0,0,0,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3NPI0JQDAPRJMYWGI02P0335SRGPTM,SGS9Y364,noEvent,1,5,imagined,Here this comes.,0,0,0,0,0,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3RRCEFRB7NYX1JGGKUJGXBMOVOKB4R,VJXLOJOR,major-surprising,1,5,imagined,Here this comes.,1,0,0,1,1,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3EQVJH0T407PMX0Y9LOI2A5SHQDTH3,"My auntie got cancer again, but died suddenly from a stroke during treatment. I had to take over my duties as executor of her estate.",3X1FV8S5JYDSMD76KCCH7CDYOL9GVP,L8US8H51,noEvent,1,5,imagined,Here this comes.,0,0,0,0,0,36TFCYNS45WYQY7C4XVHGXLIDI6HX1
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",320DUZ38G88JVI7C3NYY4O24TY2GJ4,RYN1EIYJ,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",32XVDSJFP0JJHW5Q75Q1IC0KN9SM2V,KV9T7QS0,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",333U7HK6IA1GJYXL1XXQY3Z7G6MJDX,HRCRPH3D,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",3LQ8PUHQFME103IH5BVGDNZ5VJRIHU,L8US8H51,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",3MYYFCXHJ4TTS0OR0GBUYMDLB1C4G1,XO68UEYN,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",3OXV7EAXLFC6DBGHOPXPCQ8Q3OS36U,APEGMXWM,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",3QHK8ZVMIN4TZRN1QMIXJSOZHAOLB3,V1I4K4NW,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3R15W654VDFEGDRWJ29LPXNCE0NQLT,"My family and I went on a trip out West this Summer. We visited many places, but the one that we all enjoyed the most was Bad Lands National Park. We plan to return on our next trip out West.",3RUIQRXJBCA5C09DHZ7RXVK4T4TLLH,98PBZQR0,noEvent,1,5,retold,The sheer size of the creatures is what stands out in my memory to this day.,0,0,0,0,0,3TGOYF991Y8BEGJ1ZRRTF5B59B5UU5
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",33PPUNGG39R0KNLU1KVWRM41E56ZRK,HRCRPH3D,noEvent,1,5,retold,we went partying at a club downtown.,0,0,0,0,0,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",37TRT2X24RDN41Z1N16K3DB7DLABJI,RYN1EIYJ,noEvent,1,5,retold,we went partying at a club downtown.,0,0,0,0,0,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",3EF8EXOTT2HMR3H9L4DVX1YYR9J1JP,1P8X0XDY,major-surprising,1,5,retold,we went partying at a club downtown.,1,0,0,1,1,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",3EJPLAJKEN27Y4NA9WSYGRD5IIBZ65,KV9T7QS0,major-expected,1,5,retold,we went partying at a club downtown.,1,0,1,0,1,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",3KXIR214I523D6GK11Q5WIJK1I742I,RSRUL8AD,major-surprising,1,5,retold,we went partying at a club downtown.,1,0,0,1,1,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",3MAOD8E57RWQ0UTN7VQULHJG59VNX1,ZSX0MXTG,minor-expected,1,5,retold,we went partying at a club downtown.,0,1,1,0,1,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",3PXX5PX6LYKC38WXTVT7AE8ONYLBA7,L8US8H51,minor-expected,1,5,retold,we went partying at a club downtown.,0,1,1,0,1,3X66WABAJX48A45N026BOHKD27BG3Z
3ABAOCJ4R8QYMV9HJEA0PA21E5DQMV,"my graduation ceremony with a little set back,my dry cleaner did not deliver my cloth of the day on time which gave me sweat feet. .But it was successful eventually and we celebrated it in a grand style with family and friends.",3TMFV4NEP90Q8N1TRO5P11FE7BYW8Z,46XABTOS,minor-expected,1,5,retold,we went partying at a club downtown.,0,1,1,0,1,3X66WABAJX48A45N026BOHKD27BG3Z
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3C44YUNSI2BC590JWA2AVZLJP5SDPR,V1I4K4NW,noEvent,1,5,imagined,It is a time of letting your child go out into the world.,0,0,0,0,0,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3DIP6YHAPDEWRNF26OBJFV8E07T8EV,7P69JHYR,noEvent,1,5,imagined,It is a time of letting your child go out into the world.,0,0,0,0,0,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3EG49X351VYIT9NV8E4DJ6XUAIE6XG,ZJ90BI9H,noEvent,1,5,imagined,It is a time of letting your child go out into the world.,0,0,0,0,0,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3J88R45B2HKQ3F50NA3MP6OB5N5XPE,08CL9RMK,noEvent,1,5,imagined,It is a time of letting your child go out into the world.,0,0,0,0,0,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3L4PIM1GQU20FXBP5YTDDFVZ8BMRY5,RYN1EIYJ,noEvent,1,5,imagined,It is a time of letting your child go out into the world.,0,0,0,0,0,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3PMBY0YE28PH8UEYFPB2P33MZ1YC9V,HRCRPH3D,minor-expected,1,5,imagined,It is a time of letting your child go out into the world.,0,1,1,0,1,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3SB5N7Y3O4QCTC6QHFOSMJN8UPWG0X,L8US8H51,noEvent,1,5,imagined,It is a time of letting your child go out into the world.,0,0,0,0,0,3TY7ZAOG5G6HVY297697KBEZ09YK0P
3H1C3QRA015WG67LXYLMSX8B1OLECP,"the event was taking our son to college. It is very hard on a parent, especially the mother! It is sad for the parents but not so much for the child.",3U4J9857OFXUK6YZMSHN0N6YMQJB7K,LWZRU6EL,major-surprising,1,5,imagined,It is a time of letting your child go out into the world.,1,0,0,1,1,3TY7ZAOG5G6HVY297697KBEZ09YK0P
